,id,url,repository_url,labels_url,user
10,1193673132,https://api.github.com/repos/pandas-dev/pandas/issues/46646,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46646/labels{/name},"{'login': 'galipremsagar', 'id': 11664259, 'node_id': 'MDQ6VXNlcjExNjY0MjU5', 'avatar_url': 'https://avatars.githubusercontent.com/u/11664259?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/galipremsagar', 'html_url': 'https://github.com/galipremsagar', 'followers_url': 'https://api.github.com/users/galipremsagar/followers', 'following_url': 'https://api.github.com/users/galipremsagar/following{/other_user}', 'gists_url': 'https://api.github.com/users/galipremsagar/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/galipremsagar/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/galipremsagar/subscriptions', 'organizations_url': 'https://api.github.com/users/galipremsagar/orgs', 'repos_url': 'https://api.github.com/users/galipremsagar/repos', 'events_url': 'https://api.github.com/users/galipremsagar/events{/privacy}', 'received_events_url': 'https://api.github.com/users/galipremsagar/received_events', 'type': 'User', 'site_admin': False}"
11,1193630498,https://api.github.com/repos/pandas-dev/pandas/issues/46645,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46645/labels{/name},"{'login': 'rxd330', 'id': 55816259, 'node_id': 'MDQ6VXNlcjU1ODE2MjU5', 'avatar_url': 'https://avatars.githubusercontent.com/u/55816259?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rxd330', 'html_url': 'https://github.com/rxd330', 'followers_url': 'https://api.github.com/users/rxd330/followers', 'following_url': 'https://api.github.com/users/rxd330/following{/other_user}', 'gists_url': 'https://api.github.com/users/rxd330/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rxd330/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rxd330/subscriptions', 'organizations_url': 'https://api.github.com/users/rxd330/orgs', 'repos_url': 'https://api.github.com/users/rxd330/repos', 'events_url': 'https://api.github.com/users/rxd330/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rxd330/received_events', 'type': 'User', 'site_admin': False}"
12,1193371305,https://api.github.com/repos/pandas-dev/pandas/issues/46644,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46644/labels{/name},"{'login': 'arnaudlegout', 'id': 7670869, 'node_id': 'MDQ6VXNlcjc2NzA4Njk=', 'avatar_url': 'https://avatars.githubusercontent.com/u/7670869?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/arnaudlegout', 'html_url': 'https://github.com/arnaudlegout', 'followers_url': 'https://api.github.com/users/arnaudlegout/followers', 'following_url': 'https://api.github.com/users/arnaudlegout/following{/other_user}', 'gists_url': 'https://api.github.com/users/arnaudlegout/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/arnaudlegout/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/arnaudlegout/subscriptions', 'organizations_url': 'https://api.github.com/users/arnaudlegout/orgs', 'repos_url': 'https://api.github.com/users/arnaudlegout/repos', 'events_url': 'https://api.github.com/users/arnaudlegout/events{/privacy}', 'received_events_url': 'https://api.github.com/users/arnaudlegout/received_events', 'type': 'User', 'site_admin': False}"
13,1192721647,https://api.github.com/repos/pandas-dev/pandas/issues/46643,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46643/labels{/name},"{'login': 'jonashaag', 'id': 175722, 'node_id': 'MDQ6VXNlcjE3NTcyMg==', 'avatar_url': 'https://avatars.githubusercontent.com/u/175722?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jonashaag', 'html_url': 'https://github.com/jonashaag', 'followers_url': 'https://api.github.com/users/jonashaag/followers', 'following_url': 'https://api.github.com/users/jonashaag/following{/other_user}', 'gists_url': 'https://api.github.com/users/jonashaag/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jonashaag/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jonashaag/subscriptions', 'organizations_url': 'https://api.github.com/users/jonashaag/orgs', 'repos_url': 'https://api.github.com/users/jonashaag/repos', 'events_url': 'https://api.github.com/users/jonashaag/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jonashaag/received_events', 'type': 'User', 'site_admin': False}"
14,1192556626,https://api.github.com/repos/pandas-dev/pandas/issues/46641,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46641/labels{/name},"{'login': 'VladislavYarovenko', 'id': 56382598, 'node_id': 'MDQ6VXNlcjU2MzgyNTk4', 'avatar_url': 'https://avatars.githubusercontent.com/u/56382598?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/VladislavYarovenko', 'html_url': 'https://github.com/VladislavYarovenko', 'followers_url': 'https://api.github.com/users/VladislavYarovenko/followers', 'following_url': 'https://api.github.com/users/VladislavYarovenko/following{/other_user}', 'gists_url': 'https://api.github.com/users/VladislavYarovenko/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/VladislavYarovenko/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/VladislavYarovenko/subscriptions', 'organizations_url': 'https://api.github.com/users/VladislavYarovenko/orgs', 'repos_url': 'https://api.github.com/users/VladislavYarovenko/repos', 'events_url': 'https://api.github.com/users/VladislavYarovenko/events{/privacy}', 'received_events_url': 'https://api.github.com/users/VladislavYarovenko/received_events', 'type': 'User', 'site_admin': False}"
15,1192288562,https://api.github.com/repos/pandas-dev/pandas/issues/46640,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46640/labels{/name},"{'login': 'monishkumar9677', 'id': 94476414, 'node_id': 'U_kgDOBaGYfg', 'avatar_url': 'https://avatars.githubusercontent.com/u/94476414?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/monishkumar9677', 'html_url': 'https://github.com/monishkumar9677', 'followers_url': 'https://api.github.com/users/monishkumar9677/followers', 'following_url': 'https://api.github.com/users/monishkumar9677/following{/other_user}', 'gists_url': 'https://api.github.com/users/monishkumar9677/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/monishkumar9677/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/monishkumar9677/subscriptions', 'organizations_url': 'https://api.github.com/users/monishkumar9677/orgs', 'repos_url': 'https://api.github.com/users/monishkumar9677/repos', 'events_url': 'https://api.github.com/users/monishkumar9677/events{/privacy}', 'received_events_url': 'https://api.github.com/users/monishkumar9677/received_events', 'type': 'User', 'site_admin': False}"
16,1192236412,https://api.github.com/repos/pandas-dev/pandas/issues/46638,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46638/labels{/name},"{'login': 'yadav-sachin', 'id': 40866128, 'node_id': 'MDQ6VXNlcjQwODY2MTI4', 'avatar_url': 'https://avatars.githubusercontent.com/u/40866128?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/yadav-sachin', 'html_url': 'https://github.com/yadav-sachin', 'followers_url': 'https://api.github.com/users/yadav-sachin/followers', 'following_url': 'https://api.github.com/users/yadav-sachin/following{/other_user}', 'gists_url': 'https://api.github.com/users/yadav-sachin/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/yadav-sachin/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/yadav-sachin/subscriptions', 'organizations_url': 'https://api.github.com/users/yadav-sachin/orgs', 'repos_url': 'https://api.github.com/users/yadav-sachin/repos', 'events_url': 'https://api.github.com/users/yadav-sachin/events{/privacy}', 'received_events_url': 'https://api.github.com/users/yadav-sachin/received_events', 'type': 'User', 'site_admin': False}"
17,1192211413,https://api.github.com/repos/pandas-dev/pandas/issues/46636,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46636/labels{/name},"{'login': 'simonjayhawkins', 'id': 13159005, 'node_id': 'MDQ6VXNlcjEzMTU5MDA1', 'avatar_url': 'https://avatars.githubusercontent.com/u/13159005?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/simonjayhawkins', 'html_url': 'https://github.com/simonjayhawkins', 'followers_url': 'https://api.github.com/users/simonjayhawkins/followers', 'following_url': 'https://api.github.com/users/simonjayhawkins/following{/other_user}', 'gists_url': 'https://api.github.com/users/simonjayhawkins/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/simonjayhawkins/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/simonjayhawkins/subscriptions', 'organizations_url': 'https://api.github.com/users/simonjayhawkins/orgs', 'repos_url': 'https://api.github.com/users/simonjayhawkins/repos', 'events_url': 'https://api.github.com/users/simonjayhawkins/events{/privacy}', 'received_events_url': 'https://api.github.com/users/simonjayhawkins/received_events', 'type': 'User', 'site_admin': False}"
18,1192166858,https://api.github.com/repos/pandas-dev/pandas/issues/46635,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46635/labels{/name},"{'login': 'phil20686', 'id': 6398777, 'node_id': 'MDQ6VXNlcjYzOTg3Nzc=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6398777?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/phil20686', 'html_url': 'https://github.com/phil20686', 'followers_url': 'https://api.github.com/users/phil20686/followers', 'following_url': 'https://api.github.com/users/phil20686/following{/other_user}', 'gists_url': 'https://api.github.com/users/phil20686/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/phil20686/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/phil20686/subscriptions', 'organizations_url': 'https://api.github.com/users/phil20686/orgs', 'repos_url': 'https://api.github.com/users/phil20686/repos', 'events_url': 'https://api.github.com/users/phil20686/events{/privacy}', 'received_events_url': 'https://api.github.com/users/phil20686/received_events', 'type': 'User', 'site_admin': False}"
19,1192014651,https://api.github.com/repos/pandas-dev/pandas/issues/46634,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46634/labels{/name},"{'login': 'bchen1116', 'id': 22552445, 'node_id': 'MDQ6VXNlcjIyNTUyNDQ1', 'avatar_url': 'https://avatars.githubusercontent.com/u/22552445?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/bchen1116', 'html_url': 'https://github.com/bchen1116', 'followers_url': 'https://api.github.com/users/bchen1116/followers', 'following_url': 'https://api.github.com/users/bchen1116/following{/other_user}', 'gists_url': 'https://api.github.com/users/bchen1116/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/bchen1116/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/bchen1116/subscriptions', 'organizations_url': 'https://api.github.com/users/bchen1116/orgs', 'repos_url': 'https://api.github.com/users/bchen1116/repos', 'events_url': 'https://api.github.com/users/bchen1116/events{/privacy}', 'received_events_url': 'https://api.github.com/users/bchen1116/received_events', 'type': 'User', 'site_admin': False}"
